product_id,title,description,category,price,rating,review_count,popularity,created_at
11130,Sony SON-AU-101129 Series,Sony SON-AU-101129 Series built for long-term performance and reliability,Audio,42973.0,3.8,14727,176726,2023-02-03 00:00:00
11133,Xiaomi XIA-EL-101132 Series,Xiaomi XIA-EL-101132 Series built for long-term performance and reliability,Electronics,43084.0,3.9,14766,221494,2023-02-06 00:00:00
11135,HP HP-CO-101134 Series,HP HP-CO-101134 Series built for long-term performance and reliability,Computers,43158.0,4.9,14792,147921,2023-02-08 00:00:00
11097,Razer RAZ-GA-101096 Series,Razer RAZ-GA-101096 Series built for long-term performance and reliability,Gaming,41752.0,4.4,14298,200173,2023-01-01 00:00:00
11134,OnePlus ONE-EL-101133 Series,OnePlus ONE-EL-101133 Series built for long-term performance and reliability,Electronics,43121.0,4.4,14779,236466,2023-02-07 00:00:00
11109,Apple APP-EL-101108 Series,Apple APP-EL-101108 Series built for long-term performance and reliability,Electronics,42196.0,4.7,14454,173449,2023-01-13 00:00:00
11115,ASUS ASU-CO-101114 Series,ASUS ASU-CO-101114 Series built for long-term performance and reliability,Computers,42418.0,4.9,14532,159853,2023-01-19 00:00:00
11125,Amazon AMA-SM-101124 Series,Amazon AMA-SM-101124 Series built for long-term performance and reliability,Smart Home,42788.0,4.2,14662,205269,2023-01-29 00:00:00
11118,DJI DJI-PH-101117 Series,DJI DJI-PH-101117 Series built for long-term performance and reliability,Photography,42529.0,4.9,14571,203995,2023-01-22 00:00:00
11119,Logitech LOG-AC-101118 Series,Logitech LOG-AC-101118 Series built for long-term performance and reliability,Accessories,42566.0,4.0,14584,218761,2023-01-23 00:00:00
11099,TP-Link TP--NE-101098 Series,TP-Link TP--NE-101098 Series built for long-term performance and reliability,Networking,41826.0,4.0,14324,229193,2023-01-03 00:00:00
11113,Dell DEL-CO-101112 Series,Dell DEL-CO-101112 Series built for long-term performance and reliability,Computers,42344.0,3.9,14506,232101,2023-01-17 00:00:00
11131,Samsung SAM-EL-101130 Series,Samsung SAM-EL-101130 Series built for long-term performance and reliability,Electronics,43010.0,4.3,14740,191622,2023-02-04 00:00:00
11136,Dell DEL-CO-101135 Series,Dell DEL-CO-101135 Series built for long-term performance and reliability,Computers,43195.0,4.0,14805,162855,2023-02-09 00:00:00
11138,ASUS ASU-CO-101137 Series,ASUS ASU-CO-101137 Series built for long-term performance and reliability,Computers,43269.0,4.9,14831,192807,2023-02-11 00:00:00
11139,Canon CAN-PH-101138 Series,Canon CAN-PH-101138 Series built for long-term performance and reliability,Photography,43306.0,4.0,14844,207821,2023-02-12 00:00:00
11140,Nikon NIK-PH-101139 Series,Nikon NIK-PH-101139 Series built for long-term performance and reliability,Photography,43343.0,4.5,14857,222855,2023-02-13 00:00:00
11141,DJI DJI-PH-101140 Series,DJI DJI-PH-101140 Series built for long-term performance and reliability,Photography,43380.0,3.6,14870,237920,2023-02-14 00:00:00
11142,Logitech LOG-AC-101141 Series,Logitech LOG-AC-101141 Series built for long-term performance and reliability,Accessories,43417.0,4.1,14883,148832,2023-02-15 00:00:00
11143,Razer RAZ-GA-101142 Series,Razer RAZ-GA-101142 Series built for long-term performance and reliability,Gaming,43454.0,4.6,14896,163858,2023-02-16 00:00:00
11144,Xbox XBO-GA-101143 Series,Xbox XBO-GA-101143 Series built for long-term performance and reliability,Gaming,43491.0,3.7,14909,178914,2023-02-17 00:00:00
11145,TP-Link TP--NE-101144 Series,TP-Link TP--NE-101144 Series built for long-term performance and reliability,Networking,43528.0,4.2,14922,193986,2023-02-18 00:00:00
11146,Netgear NET-NE-101145 Series,Netgear NET-NE-101145 Series built for long-term performance and reliability,Networking,43565.0,4.7,14935,209091,2023-02-19 00:00:00
11148,Amazon AMA-SM-101147 Series,Amazon AMA-SM-101147 Series built for long-term performance and reliability,Smart Home,43639.0,4.2,14961,239376,2023-02-21 00:00:00
11149,WD WD-ST-101148 Series,WD WD-ST-101148 Series built for long-term performance and reliability,Storage,43676.0,4.7,14974,149740,2023-02-22 00:00:00
11150,Samsung SAM-ST-101149 Series,Samsung SAM-ST-101149 Series built for long-term performance and reliability,Storage,43713.0,3.8,14987,164857,2023-02-23 00:00:00
11151,boAt BOA-AU-101150 Series,boAt BOA-AU-101150 Series built for long-term performance and reliability,Audio,43750.0,4.3,15000,180000,2023-02-24 00:00:00
11152,JBL JBL-AU-101151 Series,JBL JBL-AU-101151 Series built for long-term performance and reliability,Audio,43787.0,4.8,15013,195169,2023-02-25 00:00:00
11153,Sony SON-AU-101152 Series,Sony SON-AU-101152 Series built for long-term performance and reliability,Audio,43824.0,3.9,15026,210366,2023-02-26 00:00:00
11137,Lenovo LEN-CO-101136 Series,Lenovo LEN-CO-101136 Series built for long-term performance and reliability,Computers,43232.0,4.4,14818,177817,2023-02-10 00:00:00
11155,Apple APP-EL-101154 Series,Apple APP-EL-101154 Series built for long-term performance and reliability,Electronics,43898.0,4.9,52,833,2023-02-28 00:00:00
11156,Xiaomi XIA-EL-101155 Series,Xiaomi XIA-EL-101155 Series built for long-term performance and reliability,Electronics,43935.0,4.0,65,650,2023-03-01 00:00:00
11157,OnePlus ONE-EL-101156 Series,OnePlus ONE-EL-101156 Series built for long-term performance and reliability,Electronics,43972.0,4.4,78,858,2023-03-02 00:00:00
11158,HP HP-CO-101157 Series,HP HP-CO-101157 Series built for long-term performance and reliability,Computers,44009.0,4.9,91,1092,2023-03-03 00:00:00
11165,Logitech LOG-AC-101164 Series,Logitech LOG-AC-101164 Series built for long-term performance and reliability,Accessories,44268.0,4.2,182,2185,2023-03-10 00:00:00
11161,ASUS ASU-CO-101160 Series,ASUS ASU-CO-101160 Series built for long-term performance and reliability,Computers,44120.0,3.6,130,1950,2023-03-06 00:00:00
11162,Canon CAN-PH-101161 Series,Canon CAN-PH-101161 Series built for long-term performance and reliability,Photography,44157.0,4.1,143,2289,2023-03-07 00:00:00
11163,Nikon NIK-PH-101162 Series,Nikon NIK-PH-101162 Series built for long-term performance and reliability,Photography,44194.0,4.6,156,1560,2023-03-08 00:00:00
11166,Razer RAZ-GA-101165 Series,Razer RAZ-GA-101165 Series built for long-term performance and reliability,Gaming,44305.0,4.7,195,2535,2023-03-11 00:00:00
11167,Xbox XBO-GA-101166 Series,Xbox XBO-GA-101166 Series built for long-term performance and reliability,Gaming,44342.0,3.7,208,2912,2023-03-12 00:00:00
11168,TP-Link TP--NE-101167 Series,TP-Link TP--NE-101167 Series built for long-term performance and reliability,Networking,44379.0,4.2,221,3315,2023-03-13 00:00:00
11169,Netgear NET-NE-101168 Series,Netgear NET-NE-101168 Series built for long-term performance and reliability,Networking,44416.0,4.7,234,3744,2023-03-14 00:00:00
11170,Philips PHI-SM-101169 Series,Philips PHI-SM-101169 Series built for long-term performance and reliability,Smart Home,44453.0,3.8,247,2470,2023-03-15 00:00:00
11171,Amazon AMA-SM-101170 Series,Amazon AMA-SM-101170 Series built for long-term performance and reliability,Smart Home,44490.0,4.3,260,2860,2023-03-16 00:00:00
11173,Samsung SAM-ST-101172 Series,Samsung SAM-ST-101172 Series built for long-term performance and reliability,Storage,44564.0,3.9,286,3718,2023-03-18 00:00:00
11175,JBL JBL-AU-101174 Series,JBL JBL-AU-101174 Series built for long-term performance and reliability,Audio,44638.0,4.9,312,4682,2023-03-20 00:00:00
11147,Philips PHI-SM-101146 Series,Philips PHI-SM-101146 Series built for long-term performance and reliability,Smart Home,43602.0,3.7,14948,224226,2023-02-20 00:00:00
11177,Samsung SAM-EL-101176 Series,Samsung SAM-EL-101176 Series built for long-term performance and reliability,Electronics,44712.0,4.4,338,3385,2023-03-22 00:00:00
11176,Sony SON-AU-101175 Series,Sony SON-AU-101175 Series built for long-term performance and reliability,Audio,44675.0,4.0,325,5201,2023-03-21 00:00:00
11159,Dell DEL-CO-101158 Series,Dell DEL-CO-101158 Series built for long-term performance and reliability,Computers,44046.0,4.0,104,1361,2023-03-04 00:00:00
11172,WD WD-ST-101171 Series,WD WD-ST-101171 Series built for long-term performance and reliability,Storage,44527.0,4.8,273,3278,2023-03-17 00:00:00
11164,DJI DJI-PH-101163 Series,DJI DJI-PH-101163 Series built for long-term performance and reliability,Photography,44231.0,3.7,169,1860,2023-03-09 00:00:00
11174,boAt BOA-AU-101173 Series,boAt BOA-AU-101173 Series built for long-term performance and reliability,Audio,44601.0,4.4,299,4191,2023-03-19 00:00:00
11185,Canon CAN-PH-101184 Series,Canon CAN-PH-101184 Series built for long-term performance and reliability,Photography,45008.0,4.2,442,4863,2023-03-30 00:00:00
11180,OnePlus ONE-EL-101179 Series,OnePlus ONE-EL-101179 Series built for long-term performance and reliability,Electronics,44823.0,4.5,377,4901,2023-03-25 00:00:00
11181,HP HP-CO-101180 Series,HP HP-CO-101180 Series built for long-term performance and reliability,Computers,44860.0,3.6,390,5460,2023-03-26 00:00:00
11182,Dell DEL-CO-101181 Series,Dell DEL-CO-101181 Series built for long-term performance and reliability,Computers,44897.0,4.1,403,6045,2023-03-27 00:00:00
11183,Lenovo LEN-CO-101182 Series,Lenovo LEN-CO-101182 Series built for long-term performance and reliability,Computers,44934.0,4.6,416,6656,2023-03-28 00:00:00
11184,ASUS ASU-CO-101183 Series,ASUS ASU-CO-101183 Series built for long-term performance and reliability,Computers,44971.0,3.7,429,4290,2023-03-29 00:00:00
11186,Nikon NIK-PH-101185 Series,Nikon NIK-PH-101185 Series built for long-term performance and reliability,Photography,45045.0,4.7,455,5460,2023-03-31 00:00:00
11187,DJI DJI-PH-101186 Series,DJI DJI-PH-101186 Series built for long-term performance and reliability,Photography,45082.0,3.7,468,6085,2023-04-01 00:00:00
11188,Logitech LOG-AC-101187 Series,Logitech LOG-AC-101187 Series built for long-term performance and reliability,Accessories,45119.0,4.2,481,6734,2023-04-02 00:00:00
11189,Razer RAZ-GA-101188 Series,Razer RAZ-GA-101188 Series built for long-term performance and reliability,Gaming,45156.0,4.7,494,7410,2023-04-03 00:00:00
11190,Xbox XBO-GA-101189 Series,Xbox XBO-GA-101189 Series built for long-term performance and reliability,Gaming,45193.0,3.8,507,8113,2023-04-04 00:00:00
11191,TP-Link TP--NE-101190 Series,TP-Link TP--NE-101190 Series built for long-term performance and reliability,Networking,45230.0,4.3,520,5201,2023-04-05 00:00:00
11192,Netgear NET-NE-101191 Series,Netgear NET-NE-101191 Series built for long-term performance and reliability,Networking,45267.0,4.8,533,5870,2023-04-06 00:00:00
11193,Philips PHI-SM-101192 Series,Philips PHI-SM-101192 Series built for long-term performance and reliability,Smart Home,45304.0,3.9,546,6552,2023-04-07 00:00:00
11194,Amazon AMA-SM-101193 Series,Amazon AMA-SM-101193 Series built for long-term performance and reliability,Smart Home,45341.0,4.4,559,7268,2023-04-08 00:00:00
11195,WD WD-ST-101194 Series,WD WD-ST-101194 Series built for long-term performance and reliability,Storage,45378.0,4.9,572,8008,2023-04-09 00:00:00
11196,Samsung SAM-ST-101195 Series,Samsung SAM-ST-101195 Series built for long-term performance and reliability,Storage,45415.0,4.0,585,8776,2023-04-10 00:00:00
11214,TP-Link TP--NE-101213 Series,TP-Link TP--NE-101213 Series built for long-term performance and reliability,Networking,46081.0,4.4,819,9832,2023-04-28 00:00:00
11198,JBL JBL-AU-101197 Series,JBL JBL-AU-101197 Series built for long-term performance and reliability,Audio,45489.0,4.9,611,6110,2023-04-12 00:00:00
11199,Sony SON-AU-101198 Series,Sony SON-AU-101198 Series built for long-term performance and reliability,Audio,45526.0,4.0,624,6864,2023-04-13 00:00:00
11200,Samsung SAM-EL-101199 Series,Samsung SAM-EL-101199 Series built for long-term performance and reliability,Electronics,45563.0,4.5,637,7645,2023-04-14 00:00:00
11201,Apple APP-EL-101200 Series,Apple APP-EL-101200 Series built for long-term performance and reliability,Electronics,45600.0,3.6,650,8455,2023-04-15 00:00:00
11202,Xiaomi XIA-EL-101201 Series,Xiaomi XIA-EL-101201 Series built for long-term performance and reliability,Electronics,45637.0,4.1,663,9283,2023-04-16 00:00:00
11203,OnePlus ONE-EL-101202 Series,OnePlus ONE-EL-101202 Series built for long-term performance and reliability,Electronics,45674.0,4.6,676,10140,2023-04-17 00:00:00
11204,HP HP-CO-101203 Series,HP HP-CO-101203 Series built for long-term performance and reliability,Computers,45711.0,3.7,689,11024,2023-04-18 00:00:00
11206,Lenovo LEN-CO-101205 Series,Lenovo LEN-CO-101205 Series built for long-term performance and reliability,Computers,45785.0,4.7,715,7865,2023-04-20 00:00:00
11207,ASUS ASU-CO-101206 Series,ASUS ASU-CO-101206 Series built for long-term performance and reliability,Computers,45822.0,3.7,728,8736,2023-04-21 00:00:00
11209,Nikon NIK-PH-101208 Series,Nikon NIK-PH-101208 Series built for long-term performance and reliability,Photography,45896.0,4.7,754,10556,2023-04-23 00:00:00
11210,DJI DJI-PH-101209 Series,DJI DJI-PH-101209 Series built for long-term performance and reliability,Photography,45933.0,3.8,767,11505,2023-04-24 00:00:00
11211,Logitech LOG-AC-101210 Series,Logitech LOG-AC-101210 Series built for long-term performance and reliability,Accessories,45970.0,4.3,780,12480,2023-04-25 00:00:00
11212,Razer RAZ-GA-101211 Series,Razer RAZ-GA-101211 Series built for long-term performance and reliability,Gaming,46007.0,4.8,793,7930,2023-04-26 00:00:00
11215,Netgear NET-NE-101214 Series,Netgear NET-NE-101214 Series built for long-term performance and reliability,Networking,46118.0,4.9,832,10816,2023-04-29 00:00:00
11216,Philips PHI-SM-101215 Series,Philips PHI-SM-101215 Series built for long-term performance and reliability,Smart Home,46155.0,4.0,845,11830,2023-04-30 00:00:00
11218,WD WD-ST-101217 Series,WD WD-ST-101217 Series built for long-term performance and reliability,Storage,46229.0,4.9,871,13940,2023-05-02 00:00:00
11179,Xiaomi XIA-EL-101178 Series,Xiaomi XIA-EL-101178 Series built for long-term performance and reliability,Electronics,44786.0,4.0,364,4370,2023-03-24 00:00:00
11178,Apple APP-EL-101177 Series,Apple APP-EL-101177 Series built for long-term performance and reliability,Electronics,44749.0,4.9,351,3862,2023-03-23 00:00:00
11213,Xbox XBO-GA-101212 Series,Xbox XBO-GA-101212 Series built for long-term performance and reliability,Gaming,46044.0,3.9,806,8868,2023-04-27 00:00:00
11217,Amazon AMA-SM-101216 Series,Amazon AMA-SM-101216 Series built for long-term performance and reliability,Smart Home,46192.0,4.4,858,12874,2023-05-01 00:00:00
11197,boAt BOA-AU-101196 Series,boAt BOA-AU-101196 Series built for long-term performance and reliability,Audio,45452.0,4.4,598,9569,2023-04-11 00:00:00
11205,Dell DEL-CO-101204 Series,Dell DEL-CO-101204 Series built for long-term performance and reliability,Computers,45748.0,4.2,702,7024,2023-04-19 00:00:00
11220,boAt BOA-AU-101219 Series,boAt BOA-AU-101219 Series built for long-term performance and reliability,Audio,46303.0,4.5,897,9867,2023-05-04 00:00:00
11221,JBL JBL-AU-101220 Series,JBL JBL-AU-101220 Series built for long-term performance and reliability,Audio,46340.0,3.6,910,10921,2023-05-05 00:00:00
11222,Sony SON-AU-101221 Series,Sony SON-AU-101221 Series built for long-term performance and reliability,Audio,46377.0,4.1,923,12008,2023-05-06 00:00:00
11223,Samsung SAM-EL-101222 Series,Samsung SAM-EL-101222 Series built for long-term performance and reliability,Electronics,46414.0,4.6,936,13106,2023-05-07 00:00:00
11224,Apple APP-EL-101223 Series,Apple APP-EL-101223 Series built for long-term performance and reliability,Electronics,46451.0,3.7,949,14236,2023-05-08 00:00:00
11225,Xiaomi XIA-EL-101224 Series,Xiaomi XIA-EL-101224 Series built for long-term performance and reliability,Electronics,46488.0,4.2,962,15392,2023-05-09 00:00:00
11226,OnePlus ONE-EL-101225 Series,OnePlus ONE-EL-101225 Series built for long-term performance and reliability,Electronics,46525.0,4.7,975,9750,2023-05-10 00:00:00
11227,HP HP-CO-101226 Series,HP HP-CO-101226 Series built for long-term performance and reliability,Computers,46562.0,3.7,988,10873,2023-05-11 00:00:00
11228,Dell DEL-CO-101227 Series,Dell DEL-CO-101227 Series built for long-term performance and reliability,Computers,46599.0,4.2,1001,12012,2023-05-12 00:00:00
11229,Lenovo LEN-CO-101228 Series,Lenovo LEN-CO-101228 Series built for long-term performance and reliability,Computers,46636.0,4.7,1014,13184,2023-05-13 00:00:00
11232,Nikon NIK-PH-101231 Series,Nikon NIK-PH-101231 Series built for long-term performance and reliability,Photography,46747.0,4.8,1053,16849,2023-05-16 00:00:00
11233,DJI DJI-PH-101232 Series,DJI DJI-PH-101232 Series built for long-term performance and reliability,Photography,46784.0,3.9,1066,10660,2023-05-17 00:00:00
11234,Logitech LOG-AC-101233 Series,Logitech LOG-AC-101233 Series built for long-term performance and reliability,Accessories,46821.0,4.4,1079,11869,2023-05-18 00:00:00
11235,Razer RAZ-GA-101234 Series,Razer RAZ-GA-101234 Series built for long-term performance and reliability,Gaming,46858.0,4.9,1092,13104,2023-05-19 00:00:00
11237,TP-Link TP--NE-101236 Series,TP-Link TP--NE-101236 Series built for long-term performance and reliability,Networking,46932.0,4.4,1118,15653,2023-05-21 00:00:00
11238,Netgear NET-NE-101237 Series,Netgear NET-NE-101237 Series built for long-term performance and reliability,Networking,46969.0,4.9,1131,16965,2023-05-22 00:00:00
11239,Philips PHI-SM-101238 Series,Philips PHI-SM-101238 Series built for long-term performance and reliability,Smart Home,47006.0,4.0,1144,18306,2023-05-23 00:00:00
11240,Amazon AMA-SM-101239 Series,Amazon AMA-SM-101239 Series built for long-term performance and reliability,Smart Home,47043.0,4.5,1157,11570,2023-05-24 00:00:00
11241,WD WD-ST-101240 Series,WD WD-ST-101240 Series built for long-term performance and reliability,Storage,47080.0,3.6,1170,12880,2023-05-25 00:00:00
11243,boAt BOA-AU-101242 Series,boAt BOA-AU-101242 Series built for long-term performance and reliability,Audio,47154.0,4.6,1196,15548,2023-05-27 00:00:00
11245,Sony SON-AU-101244 Series,Sony SON-AU-101244 Series built for long-term performance and reliability,Audio,47228.0,4.2,1222,18330,2023-05-29 00:00:00
11253,ASUS ASU-CO-101252 Series,ASUS ASU-CO-101252 Series built for long-term performance and reliability,Computers,47524.0,3.9,1326,21227,2023-06-06 00:00:00
11247,Apple APP-EL-101246 Series,Apple APP-EL-101246 Series built for long-term performance and reliability,Electronics,47302.0,3.7,1248,12480,2023-05-31 00:00:00
11248,Xiaomi XIA-EL-101247 Series,Xiaomi XIA-EL-101247 Series built for long-term performance and reliability,Electronics,47339.0,4.2,1261,13872,2023-06-01 00:00:00
11249,OnePlus ONE-EL-101248 Series,OnePlus ONE-EL-101248 Series built for long-term performance and reliability,Electronics,47376.0,4.7,1274,15289,2023-06-02 00:00:00
11250,HP HP-CO-101249 Series,HP HP-CO-101249 Series built for long-term performance and reliability,Computers,47413.0,3.8,1287,16731,2023-06-03 00:00:00
11251,Dell DEL-CO-101250 Series,Dell DEL-CO-101250 Series built for long-term performance and reliability,Computers,47450.0,4.3,1300,18200,2023-06-04 00:00:00
11252,Lenovo LEN-CO-101251 Series,Lenovo LEN-CO-101251 Series built for long-term performance and reliability,Computers,47487.0,4.8,1313,19696,2023-06-05 00:00:00
11254,Canon CAN-PH-101253 Series,Canon CAN-PH-101253 Series built for long-term performance and reliability,Photography,47561.0,4.4,1339,13390,2023-06-07 00:00:00
11255,Nikon NIK-PH-101254 Series,Nikon NIK-PH-101254 Series built for long-term performance and reliability,Photography,47598.0,4.9,1352,14872,2023-06-08 00:00:00
11256,DJI DJI-PH-101255 Series,DJI DJI-PH-101255 Series built for long-term performance and reliability,Photography,47635.0,4.0,1365,16381,2023-06-09 00:00:00
11236,Xbox XBO-GA-101235 Series,Xbox XBO-GA-101235 Series built for long-term performance and reliability,Gaming,46895.0,4.0,1105,14366,2023-05-20 00:00:00
11259,Xbox XBO-GA-101258 Series,Xbox XBO-GA-101258 Series built for long-term performance and reliability,Gaming,47746.0,4.0,1404,21060,2023-06-12 00:00:00
11219,Samsung SAM-ST-101218 Series,Samsung SAM-ST-101218 Series built for long-term performance and reliability,Storage,46266.0,4.0,884,8842,2023-05-03 00:00:00
11246,Samsung SAM-EL-101245 Series,Samsung SAM-EL-101245 Series built for long-term performance and reliability,Electronics,47265.0,4.7,1235,19761,2023-05-30 00:00:00
11231,Canon CAN-PH-101230 Series,Canon CAN-PH-101230 Series built for long-term performance and reliability,Photography,46710.0,4.3,1040,15603,2023-05-15 00:00:00
11257,Logitech LOG-AC-101256 Series,Logitech LOG-AC-101256 Series built for long-term performance and reliability,Accessories,47672.0,4.4,1378,17915,2023-06-10 00:00:00
11242,Samsung SAM-ST-101241 Series,Samsung SAM-ST-101241 Series built for long-term performance and reliability,Storage,47117.0,4.1,1183,14203,2023-05-26 00:00:00
11244,JBL JBL-AU-101243 Series,JBL JBL-AU-101243 Series built for long-term performance and reliability,Audio,47191.0,3.7,1209,16928,2023-05-28 00:00:00
11258,Razer RAZ-GA-101257 Series,Razer RAZ-GA-101257 Series built for long-term performance and reliability,Gaming,47709.0,4.9,1391,19475,2023-06-11 00:00:00
11261,Netgear NET-NE-101260 Series,Netgear NET-NE-101260 Series built for long-term performance and reliability,Networking,47820.0,3.6,1430,14304,2023-06-14 00:00:00
11287,WD WD-ST-101286 Series,WD WD-ST-101286 Series built for long-term performance and reliability,Storage,48782.0,3.7,1768,26524,2023-07-10 00:00:00
11263,Amazon AMA-SM-101262 Series,Amazon AMA-SM-101262 Series built for long-term performance and reliability,Smart Home,47894.0,4.6,1456,17476,2023-06-16 00:00:00
11264,WD WD-ST-101263 Series,WD WD-ST-101263 Series built for long-term performance and reliability,Storage,47931.0,3.7,1469,19097,2023-06-17 00:00:00
11265,Samsung SAM-ST-101264 Series,Samsung SAM-ST-101264 Series built for long-term performance and reliability,Storage,47968.0,4.2,1482,20751,2023-06-18 00:00:00
11266,boAt BOA-AU-101265 Series,boAt BOA-AU-101265 Series built for long-term performance and reliability,Audio,48005.0,4.7,1495,22426,2023-06-19 00:00:00
11267,JBL JBL-AU-101266 Series,JBL JBL-AU-101266 Series built for long-term performance and reliability,Audio,48042.0,3.7,1508,24128,2023-06-20 00:00:00
11270,Apple APP-EL-101269 Series,Apple APP-EL-101269 Series built for long-term performance and reliability,Electronics,48153.0,3.8,1547,18565,2023-06-23 00:00:00
11271,Xiaomi XIA-EL-101270 Series,Xiaomi XIA-EL-101270 Series built for long-term performance and reliability,Electronics,48190.0,4.3,1560,20280,2023-06-24 00:00:00
11269,Samsung SAM-EL-101268 Series,Samsung SAM-EL-101268 Series built for long-term performance and reliability,Electronics,48116.0,4.7,1534,16878,2023-06-22 00:00:00
11274,Dell DEL-CO-101273 Series,Dell DEL-CO-101273 Series built for long-term performance and reliability,Computers,48301.0,4.4,1599,25584,2023-06-27 00:00:00
11275,Lenovo LEN-CO-101274 Series,Lenovo LEN-CO-101274 Series built for long-term performance and reliability,Computers,48338.0,4.9,1612,16120,2023-06-28 00:00:00
11276,ASUS ASU-CO-101275 Series,ASUS ASU-CO-101275 Series built for long-term performance and reliability,Computers,48375.0,4.0,1625,17875,2023-06-29 00:00:00
11285,Philips PHI-SM-101284 Series,Philips PHI-SM-101284 Series built for long-term performance and reliability,Smart Home,48708.0,4.2,1742,22651,2023-07-08 00:00:00
11279,DJI DJI-PH-101278 Series,DJI DJI-PH-101278 Series built for long-term performance and reliability,Photography,48486.0,4.0,1664,23297,2023-07-02 00:00:00
11280,Logitech LOG-AC-101279 Series,Logitech LOG-AC-101279 Series built for long-term performance and reliability,Accessories,48523.0,4.5,1677,25155,2023-07-03 00:00:00
11282,Xbox XBO-GA-101281 Series,Xbox XBO-GA-101281 Series built for long-term performance and reliability,Gaming,48597.0,4.1,1703,17030,2023-07-05 00:00:00
11283,TP-Link TP--NE-101282 Series,TP-Link TP--NE-101282 Series built for long-term performance and reliability,Networking,48634.0,4.6,1716,18876,2023-07-06 00:00:00
11284,Netgear NET-NE-101283 Series,Netgear NET-NE-101283 Series built for long-term performance and reliability,Networking,48671.0,3.7,1729,20748,2023-07-07 00:00:00
11289,boAt BOA-AU-101288 Series,boAt BOA-AU-101288 Series built for long-term performance and reliability,Audio,48856.0,4.7,1794,17940,2023-07-12 00:00:00
11290,JBL JBL-AU-101289 Series,JBL JBL-AU-101289 Series built for long-term performance and reliability,Audio,48893.0,3.8,1807,19878,2023-07-13 00:00:00
11291,Sony SON-AU-101290 Series,Sony SON-AU-101290 Series built for long-term performance and reliability,Audio,48930.0,4.3,1820,21840,2023-07-14 00:00:00
11292,Samsung SAM-EL-101291 Series,Samsung SAM-EL-101291 Series built for long-term performance and reliability,Electronics,48967.0,4.8,1833,23829,2023-07-15 00:00:00
11293,Apple APP-EL-101292 Series,Apple APP-EL-101292 Series built for long-term performance and reliability,Electronics,49004.0,3.9,1846,25844,2023-07-16 00:00:00
11294,Xiaomi XIA-EL-101293 Series,Xiaomi XIA-EL-101293 Series built for long-term performance and reliability,Electronics,49041.0,4.4,1859,27885,2023-07-17 00:00:00
11295,OnePlus ONE-EL-101294 Series,OnePlus ONE-EL-101294 Series built for long-term performance and reliability,Electronics,49078.0,4.9,1872,29956,2023-07-18 00:00:00
11296,HP HP-CO-101295 Series,HP HP-CO-101295 Series built for long-term performance and reliability,Computers,49115.0,4.0,1885,18851,2023-07-19 00:00:00
11297,Dell DEL-CO-101296 Series,Dell DEL-CO-101296 Series built for long-term performance and reliability,Computers,49152.0,4.4,1898,20878,2023-07-20 00:00:00
11299,ASUS ASU-CO-101298 Series,ASUS ASU-CO-101298 Series built for long-term performance and reliability,Computers,49226.0,4.0,1924,25012,2023-07-22 00:00:00
11300,Canon CAN-PH-101299 Series,Canon CAN-PH-101299 Series built for long-term performance and reliability,Photography,49263.0,4.5,1937,27119,2023-07-23 00:00:00
11286,Amazon AMA-SM-101285 Series,Amazon AMA-SM-101285 Series built for long-term performance and reliability,Smart Home,48745.0,4.7,1755,24572,2023-07-09 00:00:00
11278,Nikon NIK-PH-101277 Series,Nikon NIK-PH-101277 Series built for long-term performance and reliability,Photography,48449.0,4.9,1651,21464,2023-07-01 00:00:00
11281,Razer RAZ-GA-101280 Series,Razer RAZ-GA-101280 Series built for long-term performance and reliability,Gaming,48560.0,3.6,1690,27041,2023-07-04 00:00:00
11260,TP-Link TP--NE-101259 Series,TP-Link TP--NE-101259 Series built for long-term performance and reliability,Networking,47783.0,4.5,1417,22677,2023-06-13 00:00:00
11277,Canon CAN-PH-101276 Series,Canon CAN-PH-101276 Series built for long-term performance and reliability,Photography,48412.0,4.4,1638,19661,2023-06-30 00:00:00
11288,Samsung SAM-ST-101287 Series,Samsung SAM-ST-101287 Series built for long-term performance and reliability,Storage,48819.0,4.2,1781,28497,2023-07-11 00:00:00
11268,Sony SON-AU-101267 Series,Sony SON-AU-101267 Series built for long-term performance and reliability,Audio,48079.0,4.2,1521,15212,2023-06-21 00:00:00
11273,HP HP-CO-101272 Series,HP HP-CO-101272 Series built for long-term performance and reliability,Computers,48264.0,3.9,1586,23791,2023-06-26 00:00:00
11272,OnePlus ONE-EL-101271 Series,OnePlus ONE-EL-101271 Series built for long-term performance and reliability,Electronics,48227.0,4.8,1573,22028,2023-06-25 00:00:00
11298,Lenovo LEN-CO-101297 Series,Lenovo LEN-CO-101297 Series built for long-term performance and reliability,Computers,49189.0,4.9,1911,22933,2023-07-21 00:00:00
11301,Nikon NIK-PH-101300 Series,Nikon NIK-PH-101300 Series built for long-term performance and reliability,Photography,49300.0,3.6,1950,29250,2023-07-24 00:00:00
11302,DJI DJI-PH-101301 Series,DJI DJI-PH-101301 Series built for long-term performance and reliability,Photography,49337.0,4.1,1963,31408,2023-07-25 00:00:00
11304,Razer RAZ-GA-101303 Series,Razer RAZ-GA-101303 Series built for long-term performance and reliability,Gaming,49411.0,3.7,1989,21881,2023-07-27 00:00:00
